model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
Qwen/Qwen3-4B,23,0,10.0,plus,clean,87,82,Yes,4.265625,5.34375,1.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,9,77,No,-4.90625,-1.140625,3.765625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,81,21,Yes,4.21875,5.171875,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,68,93,No,-5.5625,-1.34375,4.21875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,31,20,Yes,4.890625,5.828125,0.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,59,48,Yes,4.71875,5.765625,1.046875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,34,81,No,-4.921875,-0.96923828125,3.95263671875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,88,71,Yes,4.21875,5.328125,1.109375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,28,87,No,-4.359375,-0.765625,3.59375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,41,98,No,-4.953125,-1.15625,3.796875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,99,7,Yes,4.296875,5.484375,1.1875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,29,4,Yes,4.46875,5.765625,1.296875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,40,51,No,-3.65625,0.234375,3.890625,1
Qwen/Qwen3-4B,23,0,10.0,plus,clean,34,8,Yes,4.921875,5.984375,1.0625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,27,72,No,-3.234375,0.109375,3.34375,1
Qwen/Qwen3-4B,23,0,10.0,plus,clean,91,40,Yes,3.59375,4.75,1.15625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,27,83,No,-3.375,0.21875,3.59375,1
Qwen/Qwen3-4B,23,0,10.0,plus,clean,63,50,Yes,4.546875,5.625,1.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,82,58,Yes,4.328125,5.359375,1.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,18,33,No,-5.296875,-1.046875,4.25,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,17,31,No,-4.125,-0.45361328125,3.67138671875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,95,71,Yes,4.109375,5.1875,1.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,68,33,Yes,4.609375,5.640625,1.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,95,74,Yes,4.078125,5.1875,1.109375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,54,74,No,-5.453125,-1.203125,4.25,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,51,46,Yes,4.28125,5.359375,1.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,28,17,Yes,4.703125,5.828125,1.125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,65,63,Yes,4.421875,5.421875,1.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,11,96,No,-6.15625,-1.9521484375,4.2041015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,6,14,No,-5.703125,-1.4375,4.265625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,19,80,No,-5.203125,-1.265625,3.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,20,87,No,-4.875,-0.984375,3.890625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,54,76,No,-5.390625,-1.1875,4.203125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,8,49,No,-5.53125,-1.6875,3.84375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,48,76,No,-4.5,-0.50048828125,3.99951171875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,59,67,No,-5.59375,-1.015625,4.578125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,32,70,No,-4.5625,-0.484375,4.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,1,87,No,-5.796875,-2.109375,3.6875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,92,14,Yes,4.484375,5.453125,0.96875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,87,68,Yes,4.21875,5.234375,1.015625,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,96,34,Yes,4.4375,5.4375,1.0,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,98,82,Yes,4.3125,5.265625,0.953125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,43,14,Yes,4.78125,5.71875,0.9375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,37,55,No,-4.8125,-0.70361328125,4.10888671875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,20,58,No,-3.4375,0.234375,3.671875,1
Qwen/Qwen3-4B,23,0,10.0,plus,clean,0,92,No,-6.703125,-3.265625,3.4375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,92,33,Yes,4.53125,5.5625,1.03125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,64,97,No,-4.8125,-0.85888671875,3.95361328125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,22,64,No,-5.765625,-1.671875,4.09375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,13,80,No,-5.15625,-1.3125,3.84375,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,38,81,No,-4.71875,-1.03125,3.6875,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,64,77,No,-4.921875,-0.74951171875,4.17236328125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,25,19,Yes,4.6875,5.765625,1.078125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,47,97,No,-5.0,-1.171875,3.828125,0
Qwen/Qwen3-4B,23,0,10.0,plus,clean,20,69,No,-4.578125,-0.265625,4.3125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,81,14,No,-5.125,-7.640625,-2.515625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,3,94,Yes,4.34375,1.4375,-2.90625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,35,31,No,-5.671875,-8.0625,-2.390625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,28,17,No,-4.828125,-7.703125,-2.875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,94,13,No,-5.15625,-7.765625,-2.609375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,86,94,Yes,4.296875,2.1875,-2.109375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,69,11,No,-3.875,-7.28125,-3.40625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,75,54,No,-6.03125,-8.421875,-2.390625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,4,3,No,-5.875,-8.765625,-2.890625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,11,27,Yes,4.765625,2.46875,-2.296875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,29,64,Yes,4.78125,2.9375,-1.84375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,77,3,No,-5.953125,-8.078125,-2.125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,71,25,No,-4.40625,-7.5625,-3.15625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,91,83,No,-4.484375,-7.46875,-2.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,89,69,No,-5.046875,-7.640625,-2.59375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,53,28,No,-4.53125,-7.515625,-2.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,57,75,Yes,4.0625,2.109375,-1.953125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,35,0,No,-6.859375,-8.390625,-1.53125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,97,20,No,-6.25,-8.53125,-2.28125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,89,54,No,-4.828125,-7.65625,-2.828125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,43,35,No,-4.125,-7.109375,-2.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,19,27,Yes,4.8125,2.421875,-2.390625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,97,43,No,-5.171875,-7.828125,-2.65625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,13,11,No,-5.21875,-8.03125,-2.8125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,48,12,No,-5.40625,-7.875,-2.46875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,45,44,No,-7.078125,-9.171875,-2.09375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,77,33,No,-5.203125,-7.65625,-2.453125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,5,93,Yes,4.375,1.484375,-2.890625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,58,68,Yes,4.28125,2.265625,-2.015625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,15,48,Yes,4.8125,2.5625,-2.25,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,10,70,Yes,4.921875,2.796875,-2.125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,37,80,Yes,4.375,2.28125,-2.09375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,79,46,No,-5.21875,-8.203125,-2.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,73,24,No,-4.484375,-7.609375,-3.125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,90,8,No,-6.015625,-8.390625,-2.375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,5,84,Yes,4.375,1.375,-3.0,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,29,98,Yes,4.3125,2.328125,-1.984375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,37,10,No,-5.5,-8.015625,-2.515625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,29,12,No,-5.96875,-8.484375,-2.515625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,48,35,No,-4.796875,-7.59375,-2.796875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,58,81,Yes,4.046875,2.0,-2.046875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,46,20,No,-4.78125,-7.796875,-3.015625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,47,45,No,-5.859375,-8.359375,-2.5,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,26,85,Yes,4.515625,2.640625,-1.875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,34,89,Yes,4.8125,2.875,-1.9375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,87,82,No,-5.171875,-7.875,-2.703125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,9,77,Yes,2.90625,-1.171875,-4.078125,1
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,81,21,No,-4.296875,-6.890625,-2.59375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,68,93,Yes,4.140625,1.96875,-2.171875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,31,20,No,-4.75,-7.75,-3.0,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,59,48,No,-4.53125,-7.75,-3.21875,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,34,81,Yes,4.359375,2.234375,-2.125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,88,71,No,-4.984375,-7.71875,-2.734375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,28,87,Yes,4.390625,2.546875,-1.84375,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,41,98,Yes,4.4375,2.484375,-1.953125,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,99,7,No,-5.5625,-7.828125,-2.265625,0
Qwen/Qwen3-4B,23,0,10.0,minus,corrupt,29,4,No,-6.0625,-8.578125,-2.515625,0
