layer,head,target_index,target_token,mean_attention_toward,max_attention_toward,example_id,n_shots,prompt
1,2,2, 77,0.1073451042175293,0.41139698028564453,521,0,Is 7740 > 2273? Answer:
1,2,3,40,0.11420635133981705,0.3031274080276489,521,0,Is 7740 > 2273? Answer:
1,2,5, 2,0.1425497829914093,0.7166335582733154,521,0,Is 7740 > 2273? Answer:
1,2,6,273,0.030254166573286057,0.09271398931741714,521,0,Is 7740 > 2273? Answer:
1,3,2, 77,0.15164685249328613,0.4051073491573334,521,0,Is 7740 > 2273? Answer:
1,3,3,40,0.05768327787518501,0.15461000800132751,521,0,Is 7740 > 2273? Answer:
1,3,5, 2,0.06618590652942657,0.198170006275177,521,0,Is 7740 > 2273? Answer:
1,3,6,273,0.04710739850997925,0.17421039938926697,521,0,Is 7740 > 2273? Answer:
1,4,2, 77,0.10092271864414215,0.993028461933136,521,0,Is 7740 > 2273? Answer:
1,4,3,40,0.09909310191869736,0.9875303506851196,521,0,Is 7740 > 2273? Answer:
1,4,5, 2,0.09790430963039398,0.9650281071662903,521,0,Is 7740 > 2273? Answer:
1,4,6,273,0.09079273045063019,0.9074000120162964,521,0,Is 7740 > 2273? Answer:
1,5,2, 77,0.11338172107934952,0.3454476594924927,521,0,Is 7740 > 2273? Answer:
1,5,3,40,0.12674573063850403,0.5569292902946472,521,0,Is 7740 > 2273? Answer:
1,5,5, 2,0.10831891000270844,0.3923225998878479,521,0,Is 7740 > 2273? Answer:
1,5,6,273,0.060344476252794266,0.26112067699432373,521,0,Is 7740 > 2273? Answer:
1,6,2, 77,0.049190450459718704,0.24561230838298798,521,0,Is 7740 > 2273? Answer:
1,6,3,40,0.08640023320913315,0.4040747582912445,521,0,Is 7740 > 2273? Answer:
1,6,5, 2,0.13436797261238098,0.6539580821990967,521,0,Is 7740 > 2273? Answer:
1,6,6,273,0.01106053963303566,0.07542696595191956,521,0,Is 7740 > 2273? Answer:
1,7,2, 77,0.21189233660697937,0.8392449021339417,521,0,Is 7740 > 2273? Answer:
1,7,3,40,0.12560224533081055,0.32901662588119507,521,0,Is 7740 > 2273? Answer:
1,7,5, 2,0.1447746455669403,0.4674099385738373,521,0,Is 7740 > 2273? Answer:
1,7,6,273,0.03656836226582527,0.18284344673156738,521,0,Is 7740 > 2273? Answer:
1,8,2, 77,0.06313351541757584,0.15102319419384003,521,0,Is 7740 > 2273? Answer:
1,8,3,40,0.08284611254930496,0.21459215879440308,521,0,Is 7740 > 2273? Answer:
1,8,5, 2,0.14180736243724823,0.5222689509391785,521,0,Is 7740 > 2273? Answer:
1,8,6,273,0.04779401421546936,0.23169732093811035,521,0,Is 7740 > 2273? Answer:
1,9,2, 77,0.1286473572254181,0.5267723202705383,521,0,Is 7740 > 2273? Answer:
1,9,3,40,0.04683973267674446,0.15113911032676697,521,0,Is 7740 > 2273? Answer:
1,9,5, 2,0.06368745863437653,0.25328773260116577,521,0,Is 7740 > 2273? Answer:
1,9,6,273,0.02607755735516548,0.08948041498661041,521,0,Is 7740 > 2273? Answer:
1,10,2, 77,0.12248475849628448,0.9908171892166138,521,0,Is 7740 > 2273? Answer:
1,10,3,40,0.05152447894215584,0.46750035881996155,521,0,Is 7740 > 2273? Answer:
1,10,5, 2,0.10512189567089081,0.9895629286766052,521,0,Is 7740 > 2273? Answer:
1,10,6,273,0.053853362798690796,0.5224015116691589,521,0,Is 7740 > 2273? Answer:
1,11,2, 77,0.12815725803375244,0.9790465831756592,521,0,Is 7740 > 2273? Answer:
1,11,3,40,0.047116249799728394,0.4112086296081543,521,0,Is 7740 > 2273? Answer:
1,11,5, 2,0.10517611354589462,0.880474328994751,521,0,Is 7740 > 2273? Answer:
1,11,6,273,0.019610386341810226,0.08820997923612595,521,0,Is 7740 > 2273? Answer:
1,12,2, 77,0.09534192085266113,0.2888962924480438,521,0,Is 7740 > 2273? Answer:
1,12,3,40,0.08383175730705261,0.22484499216079712,521,0,Is 7740 > 2273? Answer:
1,12,5, 2,0.020324822515249252,0.08954394608736038,521,0,Is 7740 > 2273? Answer:
1,12,6,273,0.04578489065170288,0.17529356479644775,521,0,Is 7740 > 2273? Answer:
1,13,2, 77,0.05329779535531998,0.23585446178913116,521,0,Is 7740 > 2273? Answer:
1,13,3,40,0.08113054186105728,0.349174439907074,521,0,Is 7740 > 2273? Answer:
1,13,5, 2,0.1392650306224823,0.6439794898033142,521,0,Is 7740 > 2273? Answer:
1,13,6,273,0.023467523977160454,0.08609076589345932,521,0,Is 7740 > 2273? Answer:
1,14,2, 77,0.12496332824230194,0.33523029088974,521,0,Is 7740 > 2273? Answer:
1,14,3,40,0.1185203343629837,0.28721705079078674,521,0,Is 7740 > 2273? Answer:
1,14,5, 2,0.10143361240625381,0.3486657738685608,521,0,Is 7740 > 2273? Answer:
1,14,6,273,0.07498655468225479,0.22168639302253723,521,0,Is 7740 > 2273? Answer:
1,15,2, 77,0.08501990884542465,0.3433320224285126,521,0,Is 7740 > 2273? Answer:
1,15,3,40,0.11876668781042099,0.43346136808395386,521,0,Is 7740 > 2273? Answer:
1,15,5, 2,0.11791348457336426,0.5279609560966492,521,0,Is 7740 > 2273? Answer:
1,15,6,273,0.04388304054737091,0.2545921802520752,521,0,Is 7740 > 2273? Answer:
2,0,2, 77,0.1271805316209793,0.8236050605773926,521,0,Is 7740 > 2273? Answer:
2,0,3,40,0.09240427613258362,0.3654635548591614,521,0,Is 7740 > 2273? Answer:
2,0,5, 2,0.1065509095788002,0.4952760934829712,521,0,Is 7740 > 2273? Answer:
2,0,6,273,0.02342282421886921,0.2100374400615692,521,0,Is 7740 > 2273? Answer:
2,1,2, 77,0.10438201576471329,0.3419557213783264,521,0,Is 7740 > 2273? Answer:
2,1,3,40,0.09561760723590851,0.2728131115436554,521,0,Is 7740 > 2273? Answer:
2,1,5, 2,0.12107332050800323,0.28086280822753906,521,0,Is 7740 > 2273? Answer:
2,1,6,273,0.018411803990602493,0.05762290582060814,521,0,Is 7740 > 2273? Answer:
2,2,2, 77,0.09287584573030472,0.24903331696987152,521,0,Is 7740 > 2273? Answer:
2,2,3,40,0.16427072882652283,0.42556628584861755,521,0,Is 7740 > 2273? Answer:
2,2,5, 2,0.21114592254161835,0.49685096740722656,521,0,Is 7740 > 2273? Answer:
2,2,6,273,0.010577763430774212,0.04269620031118393,521,0,Is 7740 > 2273? Answer:
2,3,2, 77,0.06361347436904907,0.20899604260921478,521,0,Is 7740 > 2273? Answer:
2,3,3,40,0.05350189656019211,0.15359093248844147,521,0,Is 7740 > 2273? Answer:
2,3,5, 2,0.09191520512104034,0.2843973636627197,521,0,Is 7740 > 2273? Answer:
2,3,6,273,0.012511685490608215,0.06437506526708603,521,0,Is 7740 > 2273? Answer:
2,4,2, 77,0.14897361397743225,0.5823311805725098,521,0,Is 7740 > 2273? Answer:
2,4,3,40,0.05744443088769913,0.1776772141456604,521,0,Is 7740 > 2273? Answer:
2,4,5, 2,0.10998183488845825,0.49208080768585205,521,0,Is 7740 > 2273? Answer:
2,4,6,273,0.009933854453265667,0.036524198949337006,521,0,Is 7740 > 2273? Answer:
2,5,2, 77,0.10438346862792969,0.3672928214073181,521,0,Is 7740 > 2273? Answer:
2,5,3,40,0.13048534095287323,0.4097135066986084,521,0,Is 7740 > 2273? Answer:
2,5,5, 2,0.14819778501987457,0.44679680466651917,521,0,Is 7740 > 2273? Answer:
2,5,6,273,0.0445401668548584,0.15570810437202454,521,0,Is 7740 > 2273? Answer:
2,6,2, 77,0.040002308785915375,0.10559819638729095,521,0,Is 7740 > 2273? Answer:
2,6,3,40,0.05716978758573532,0.12940604984760284,521,0,Is 7740 > 2273? Answer:
2,6,5, 2,0.06469806283712387,0.2006603330373764,521,0,Is 7740 > 2273? Answer:
2,6,6,273,0.030242180451750755,0.11044596135616302,521,0,Is 7740 > 2273? Answer:
2,7,2, 77,0.08866783231496811,0.34811675548553467,521,0,Is 7740 > 2273? Answer:
2,7,3,40,0.04926026239991188,0.18803487718105316,521,0,Is 7740 > 2273? Answer:
2,7,5, 2,0.10023646056652069,0.40818262100219727,521,0,Is 7740 > 2273? Answer:
2,7,6,273,0.037210237234830856,0.13011538982391357,521,0,Is 7740 > 2273? Answer:
2,8,2, 77,0.06733353435993195,0.578230082988739,521,0,Is 7740 > 2273? Answer:
2,8,3,40,0.08819206804037094,0.7702997326850891,521,0,Is 7740 > 2273? Answer:
2,8,5, 2,0.10003962367773056,0.7860097289085388,521,0,Is 7740 > 2273? Answer:
2,8,6,273,0.035347118973731995,0.34896183013916016,521,0,Is 7740 > 2273? Answer:
2,9,2, 77,0.12693779170513153,0.6535226702690125,521,0,Is 7740 > 2273? Answer:
2,9,3,40,0.13687118887901306,0.4101347029209137,521,0,Is 7740 > 2273? Answer:
2,9,5, 2,0.13490641117095947,0.5405111908912659,521,0,Is 7740 > 2273? Answer:
2,9,6,273,0.038702480494976044,0.25095605850219727,521,0,Is 7740 > 2273? Answer:
2,10,2, 77,0.07525496184825897,0.20276986062526703,521,0,Is 7740 > 2273? Answer:
2,10,3,40,0.04247475787997246,0.14526717364788055,521,0,Is 7740 > 2273? Answer:
2,10,5, 2,0.054328031837940216,0.19323569536209106,521,0,Is 7740 > 2273? Answer:
2,10,6,273,0.02339550480246544,0.14900675415992737,521,0,Is 7740 > 2273? Answer:
2,11,2, 77,0.07107672840356827,0.1327075958251953,521,0,Is 7740 > 2273? Answer:
2,11,3,40,0.05707082152366638,0.1388179063796997,521,0,Is 7740 > 2273? Answer:
2,11,5, 2,0.07186486572027206,0.19484221935272217,521,0,Is 7740 > 2273? Answer:
2,11,6,273,0.029444217681884766,0.11492523550987244,521,0,Is 7740 > 2273? Answer:
2,12,2, 77,0.022914942353963852,0.06912754476070404,521,0,Is 7740 > 2273? Answer:
2,12,3,40,0.04781705141067505,0.13711531460285187,521,0,Is 7740 > 2273? Answer:
2,12,5, 2,0.0747472494840622,0.36889931559562683,521,0,Is 7740 > 2273? Answer:
2,12,6,273,0.012613427825272083,0.073427215218544,521,0,Is 7740 > 2273? Answer:
2,13,2, 77,0.28400880098342896,0.8662338852882385,521,0,Is 7740 > 2273? Answer:
2,13,3,40,0.09305945038795471,0.27985283732414246,521,0,Is 7740 > 2273? Answer:
2,13,5, 2,0.11456306278705597,0.34404653310775757,521,0,Is 7740 > 2273? Answer:
2,13,6,273,0.038852475583553314,0.21190214157104492,521,0,Is 7740 > 2273? Answer:
2,14,2, 77,0.20056438446044922,0.7346428632736206,521,0,Is 7740 > 2273? Answer:
2,14,3,40,0.13646674156188965,0.4493471682071686,521,0,Is 7740 > 2273? Answer:
2,14,5, 2,0.15034186840057373,0.4224624037742615,521,0,Is 7740 > 2273? Answer:
2,14,6,273,0.06383047997951508,0.31397363543510437,521,0,Is 7740 > 2273? Answer:
2,15,2, 77,0.03429308533668518,0.07263088971376419,521,0,Is 7740 > 2273? Answer:
2,15,3,40,0.0668276771903038,0.26784855127334595,521,0,Is 7740 > 2273? Answer:
2,15,5, 2,0.06531517207622528,0.23050850629806519,521,0,Is 7740 > 2273? Answer:
2,15,6,273,0.01264797430485487,0.04169327765703201,521,0,Is 7740 > 2273? Answer:
3,0,2, 77,0.08498814702033997,0.6582331657409668,521,0,Is 7740 > 2273? Answer:
3,0,3,40,0.06659017503261566,0.4843809902667999,521,0,Is 7740 > 2273? Answer:
3,0,5, 2,0.09248675405979156,0.6416081786155701,521,0,Is 7740 > 2273? Answer:
3,0,6,273,0.07055318355560303,0.4298892617225647,521,0,Is 7740 > 2273? Answer:
3,1,2, 77,0.08559149503707886,0.3495537340641022,521,0,Is 7740 > 2273? Answer:
3,1,3,40,0.06098365783691406,0.20581038296222687,521,0,Is 7740 > 2273? Answer:
3,1,5, 2,0.08459459245204926,0.38452646136283875,521,0,Is 7740 > 2273? Answer:
3,1,6,273,0.03203805536031723,0.12985137104988098,521,0,Is 7740 > 2273? Answer:
3,2,2, 77,0.06406065821647644,0.20131047070026398,521,0,Is 7740 > 2273? Answer:
3,2,3,40,0.05269652605056763,0.18001435697078705,521,0,Is 7740 > 2273? Answer:
3,2,5, 2,0.09001339226961136,0.34303227066993713,521,0,Is 7740 > 2273? Answer:
3,2,6,273,0.019465604797005653,0.14425073564052582,521,0,Is 7740 > 2273? Answer:
3,3,2, 77,0.09183446317911148,0.28667494654655457,521,0,Is 7740 > 2273? Answer:
3,3,3,40,0.05640414357185364,0.1741838902235031,521,0,Is 7740 > 2273? Answer:
3,3,5, 2,0.10598607361316681,0.3821571469306946,521,0,Is 7740 > 2273? Answer:
3,3,6,273,0.07229648530483246,0.42937397956848145,521,0,Is 7740 > 2273? Answer:
3,4,2, 77,0.04720575362443924,0.20124401152133942,521,0,Is 7740 > 2273? Answer:
3,4,3,40,0.07372240722179413,0.313835471868515,521,0,Is 7740 > 2273? Answer:
3,4,5, 2,0.09275434911251068,0.3370034992694855,521,0,Is 7740 > 2273? Answer:
3,4,6,273,0.0519116148352623,0.36976879835128784,521,0,Is 7740 > 2273? Answer:
3,5,2, 77,0.05763520672917366,0.17426568269729614,521,0,Is 7740 > 2273? Answer:
3,5,3,40,0.06079908087849617,0.20935849845409393,521,0,Is 7740 > 2273? Answer:
3,5,5, 2,0.0623592846095562,0.18692389130592346,521,0,Is 7740 > 2273? Answer:
3,5,6,273,0.02052895538508892,0.12696270644664764,521,0,Is 7740 > 2273? Answer:
3,6,2, 77,0.17878945171833038,0.6467487215995789,521,0,Is 7740 > 2273? Answer:
3,6,3,40,0.12957075238227844,0.4304860532283783,521,0,Is 7740 > 2273? Answer:
3,6,5, 2,0.100131556391716,0.23018385469913483,521,0,Is 7740 > 2273? Answer:
3,6,6,273,0.05056462436914444,0.22488437592983246,521,0,Is 7740 > 2273? Answer:
3,7,2, 77,0.09065410494804382,0.2626241445541382,521,0,Is 7740 > 2273? Answer:
3,7,3,40,0.07942996919155121,0.18602915108203888,521,0,Is 7740 > 2273? Answer:
3,7,5, 2,0.07154817879199982,0.22164249420166016,521,0,Is 7740 > 2273? Answer:
3,7,6,273,0.07729534804821014,0.3272353708744049,521,0,Is 7740 > 2273? Answer:
3,8,2, 77,0.09866239130496979,0.26694127917289734,521,0,Is 7740 > 2273? Answer:
3,8,3,40,0.10317759215831757,0.31453192234039307,521,0,Is 7740 > 2273? Answer:
3,8,5, 2,0.04417446628212929,0.1226266548037529,521,0,Is 7740 > 2273? Answer:
3,8,6,273,0.034049637615680695,0.17478203773498535,521,0,Is 7740 > 2273? Answer:
3,9,2, 77,0.07043205201625824,0.32161250710487366,521,0,Is 7740 > 2273? Answer:
3,9,3,40,0.0683986097574234,0.3014053404331207,521,0,Is 7740 > 2273? Answer:
3,9,5, 2,0.10279399156570435,0.315475732088089,521,0,Is 7740 > 2273? Answer:
3,9,6,273,0.08187133073806763,0.4050167202949524,521,0,Is 7740 > 2273? Answer:
3,10,2, 77,0.07437499612569809,0.2198314368724823,521,0,Is 7740 > 2273? Answer:
3,10,3,40,0.09475084394216537,0.38257482647895813,521,0,Is 7740 > 2273? Answer:
3,10,5, 2,0.07227376848459244,0.26487240195274353,521,0,Is 7740 > 2273? Answer:
3,10,6,273,0.09790139645338058,0.5765334367752075,521,0,Is 7740 > 2273? Answer:
3,11,2, 77,0.0777675062417984,0.16520379483699799,521,0,Is 7740 > 2273? Answer:
3,11,3,40,0.10255773365497589,0.32801687717437744,521,0,Is 7740 > 2273? Answer:
3,11,5, 2,0.04495933651924133,0.13775844871997833,521,0,Is 7740 > 2273? Answer:
3,11,6,273,0.023350920528173447,0.08591470867395401,521,0,Is 7740 > 2273? Answer:
3,12,2, 77,0.1093602329492569,0.23203659057617188,521,0,Is 7740 > 2273? Answer:
3,12,3,40,0.09165172278881073,0.22631093859672546,521,0,Is 7740 > 2273? Answer:
3,12,5, 2,0.05944965034723282,0.18490146100521088,521,0,Is 7740 > 2273? Answer:
3,12,6,273,0.04933765158057213,0.1513918787240982,521,0,Is 7740 > 2273? Answer:
3,13,2, 77,0.08062656223773956,0.49386608600616455,521,0,Is 7740 > 2273? Answer:
3,13,3,40,0.03543919324874878,0.12313853204250336,521,0,Is 7740 > 2273? Answer:
3,13,5, 2,0.20372185111045837,0.8824278712272644,521,0,Is 7740 > 2273? Answer:
3,13,6,273,0.02271493710577488,0.10445444285869598,521,0,Is 7740 > 2273? Answer:
3,14,2, 77,0.07463334500789642,0.15624749660491943,521,0,Is 7740 > 2273? Answer:
3,14,3,40,0.03825982287526131,0.10909975320100784,521,0,Is 7740 > 2273? Answer:
3,14,5, 2,0.08380623906850815,0.26463139057159424,521,0,Is 7740 > 2273? Answer:
3,14,6,273,0.032221719622612,0.12869808077812195,521,0,Is 7740 > 2273? Answer:
3,15,2, 77,0.1370333433151245,0.37535643577575684,521,0,Is 7740 > 2273? Answer:
3,15,3,40,0.11637997627258301,0.34911930561065674,521,0,Is 7740 > 2273? Answer:
3,15,5, 2,0.05562456697225571,0.2240259349346161,521,0,Is 7740 > 2273? Answer:
3,15,6,273,0.07142841815948486,0.29707834124565125,521,0,Is 7740 > 2273? Answer:
4,0,2, 77,0.12385201454162598,0.5608043074607849,521,0,Is 7740 > 2273? Answer:
4,0,3,40,0.07673703134059906,0.32698020339012146,521,0,Is 7740 > 2273? Answer:
4,0,5, 2,0.11325468868017197,0.6787750720977783,521,0,Is 7740 > 2273? Answer:
4,0,6,273,0.06527309119701385,0.2572500705718994,521,0,Is 7740 > 2273? Answer:
4,1,2, 77,0.13418090343475342,0.47813254594802856,521,0,Is 7740 > 2273? Answer:
4,1,3,40,0.10278294235467911,0.3002413213253021,521,0,Is 7740 > 2273? Answer:
4,1,5, 2,0.15631407499313354,0.5627954006195068,521,0,Is 7740 > 2273? Answer:
4,1,6,273,0.13507084548473358,0.4423450231552124,521,0,Is 7740 > 2273? Answer:
4,2,2, 77,0.10933814197778702,0.23788757622241974,521,0,Is 7740 > 2273? Answer:
4,2,3,40,0.09309498220682144,0.22095242142677307,521,0,Is 7740 > 2273? Answer:
4,2,5, 2,0.0629057064652443,0.15464827418327332,521,0,Is 7740 > 2273? Answer:
4,2,6,273,0.05243925005197525,0.1445682793855667,521,0,Is 7740 > 2273? Answer:
4,3,2, 77,0.1461680382490158,0.5855154395103455,521,0,Is 7740 > 2273? Answer:
4,3,3,40,0.036053307354450226,0.17242173850536346,521,0,Is 7740 > 2273? Answer:
4,3,5, 2,0.11477488279342651,0.46831703186035156,521,0,Is 7740 > 2273? Answer:
4,3,6,273,0.006062195636332035,0.0222511924803257,521,0,Is 7740 > 2273? Answer:
4,4,2, 77,0.10987671464681625,0.18680204451084137,521,0,Is 7740 > 2273? Answer:
4,4,3,40,0.12670212984085083,0.27486366033554077,521,0,Is 7740 > 2273? Answer:
4,4,5, 2,0.06593494117259979,0.1697208285331726,521,0,Is 7740 > 2273? Answer:
4,4,6,273,0.08532533794641495,0.2508819103240967,521,0,Is 7740 > 2273? Answer:
4,5,2, 77,0.0854615792632103,0.20454439520835876,521,0,Is 7740 > 2273? Answer:
4,5,3,40,0.15152166783809662,0.366723895072937,521,0,Is 7740 > 2273? Answer:
4,5,5, 2,0.1002703458070755,0.2621811628341675,521,0,Is 7740 > 2273? Answer:
4,5,6,273,0.030726153403520584,0.1802109032869339,521,0,Is 7740 > 2273? Answer:
4,6,2, 77,0.13803119957447052,0.6434900760650635,521,0,Is 7740 > 2273? Answer:
4,6,3,40,0.13121646642684937,0.5873041749000549,521,0,Is 7740 > 2273? Answer:
4,6,5, 2,0.0990128144621849,0.5727623701095581,521,0,Is 7740 > 2273? Answer:
4,6,6,273,0.04329442232847214,0.24157224595546722,521,0,Is 7740 > 2273? Answer:
4,7,2, 77,0.09013132750988007,0.18021337687969208,521,0,Is 7740 > 2273? Answer:
4,7,3,40,0.07754142582416534,0.1542177051305771,521,0,Is 7740 > 2273? Answer:
4,7,5, 2,0.09980954974889755,0.2710490822792053,521,0,Is 7740 > 2273? Answer:
4,7,6,273,0.026286978274583817,0.10869716852903366,521,0,Is 7740 > 2273? Answer:
4,8,2, 77,0.11737501621246338,0.9658048152923584,521,0,Is 7740 > 2273? Answer:
4,8,3,40,0.06835292279720306,0.4593845307826996,521,0,Is 7740 > 2273? Answer:
4,8,5, 2,0.09398145973682404,0.8534252643585205,521,0,Is 7740 > 2273? Answer:
4,8,6,273,0.026954978704452515,0.25778594613075256,521,0,Is 7740 > 2273? Answer:
4,9,2, 77,0.07792484760284424,0.6506756544113159,521,0,Is 7740 > 2273? Answer:
4,9,3,40,0.11099223792552948,0.7315857410430908,521,0,Is 7740 > 2273? Answer:
4,9,5, 2,0.09864325821399689,0.7639383673667908,521,0,Is 7740 > 2273? Answer:
4,9,6,273,0.11461634933948517,0.7438223361968994,521,0,Is 7740 > 2273? Answer:
4,10,2, 77,0.15116725862026215,0.584397554397583,521,0,Is 7740 > 2273? Answer:
4,10,3,40,0.11733739078044891,0.32767853140830994,521,0,Is 7740 > 2273? Answer:
4,10,5, 2,0.09567722678184509,0.32758644223213196,521,0,Is 7740 > 2273? Answer:
