model_id,layer,head,alpha,direction,prompt_type,a,b,label,base_margin,steered_margin,margin_shift,flipped
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,28,17,Yes,1.109375,0.65625,-0.453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,65,63,Yes,2.4375,1.84375,-0.59375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,11,96,No,-5.71875,-6.21875,-0.5,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,6,14,No,-5.4296875,-5.96875,-0.5390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,19,80,No,-5.46875,-5.96875,-0.5,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,20,87,No,-6.0703125,-6.546875,-0.4765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,54,76,No,-6.328125,-6.8203125,-0.4921875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,8,49,No,-5.5859375,-6.09375,-0.5078125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,48,76,No,-6.5546875,-7.015625,-0.4609375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,59,67,No,-6.4375,-6.96875,-0.53125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,32,70,No,-5.9375,-6.4453125,-0.5078125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,1,87,No,-5.296875,-5.8125,-0.515625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,92,14,Yes,0.81201171875,0.4375,-0.37451171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,87,68,Yes,0.40673828125,0.046875,-0.35986328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,96,34,Yes,0.20361328125,-0.12548828125,-0.3291015625,1
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,98,82,Yes,0.65625,0.25048828125,-0.40576171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,43,14,Yes,0.89013671875,0.515625,-0.37451171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,37,55,No,-6.0,-6.53125,-0.53125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,20,58,No,-5.921875,-6.40625,-0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,0,92,No,-4.609375,-5.1015625,-0.4921875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,92,33,Yes,0.85888671875,0.46875,-0.39013671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,64,97,No,-6.21875,-6.7421875,-0.5234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,22,64,No,-5.5,-5.9921875,-0.4921875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,13,80,No,-5.53125,-6.0546875,-0.5234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,38,81,No,-6.234375,-6.6875,-0.453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,64,77,No,-6.3046875,-6.859375,-0.5546875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,25,19,Yes,2.0625,1.53125,-0.53125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,47,97,No,-5.625,-6.125,-0.5,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,clean,20,69,No,-5.546875,-6.03125,-0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,81,14,Yes,1.125,1.421875,0.296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,3,94,No,-5.140625,-4.65625,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,35,31,Yes,1.390625,1.734375,0.34375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,28,17,Yes,1.109375,1.390625,0.28125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,94,13,Yes,0.875,1.046875,0.171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,86,94,No,-6.4765625,-6.1484375,0.328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,69,11,Yes,0.26513671875,0.40576171875,0.140625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,75,54,Yes,1.0625,1.25,0.1875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,4,3,Yes,3.3515625,4.03125,0.6796875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,11,27,No,-5.921875,-5.4375,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,29,64,No,-5.0859375,-4.6953125,0.390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,77,3,Yes,1.203125,1.484375,0.28125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,71,25,Yes,0.84375,1.046875,0.203125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,91,83,Yes,0.51611328125,0.703125,0.18701171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,89,69,Yes,1.1875,1.40625,0.21875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,53,28,Yes,0.609375,0.87451171875,0.26513671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,57,75,No,-6.3984375,-5.9296875,0.46875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,35,0,Yes,2.15625,2.5625,0.40625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,97,20,Yes,1.15625,1.4375,0.28125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,89,54,Yes,0.671875,0.87451171875,0.20263671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,43,35,Yes,1.359375,1.671875,0.3125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,19,27,No,-6.3046875,-5.8203125,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,97,43,Yes,0.984375,1.21875,0.234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,13,11,Yes,2.3125,2.78125,0.46875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,48,12,Yes,1.078125,1.421875,0.34375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,45,44,Yes,2.234375,2.640625,0.40625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,77,33,Yes,0.84423828125,1.03125,0.18701171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,5,93,No,-5.3671875,-4.8828125,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,58,68,No,-6.03125,-5.6171875,0.4140625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,15,48,No,-5.375,-4.9375,0.4375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,10,70,No,-5.5078125,-4.9921875,0.515625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,37,80,No,-5.9296875,-5.4609375,0.46875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,79,46,Yes,0.15673828125,0.265625,0.10888671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,73,24,Yes,0.98486328125,1.1875,0.20263671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,90,8,Yes,0.93798828125,1.234375,0.29638671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,5,84,No,-5.6875,-5.2109375,0.4765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,29,98,No,-5.6328125,-5.2578125,0.375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,37,10,Yes,1.546875,1.9384765625,0.3916015625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,29,12,Yes,1.0625,1.375,0.3125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,48,35,Yes,0.48486328125,0.75,0.26513671875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,58,81,No,-6.9921875,-6.6015625,0.390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,46,20,Yes,0.28125,0.4375,0.15625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,47,45,Yes,1.875,2.265625,0.390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,26,85,No,-5.90625,-5.515625,0.390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,34,89,No,-6.6328125,-6.1796875,0.453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,87,82,Yes,0.90576171875,1.125,0.21923828125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,9,77,No,-5.5078125,-5.015625,0.4921875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,81,21,Yes,0.96826171875,1.265625,0.29736328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,68,93,No,-6.609375,-6.2578125,0.3515625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,31,20,Yes,1.296875,1.6103515625,0.3134765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,59,48,Yes,1.265625,1.59375,0.328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,34,81,No,-6.34375,-5.8984375,0.4453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,88,71,Yes,0.71875,0.890625,0.171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,28,87,No,-6.234375,-5.8125,0.421875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,41,98,No,-6.1015625,-5.7421875,0.359375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,99,7,Yes,2.203125,2.609375,0.40625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,29,4,Yes,0.54638671875,0.859375,0.31298828125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,40,51,No,-6.546875,-6.046875,0.5,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,34,8,Yes,0.640625,0.95263671875,0.31201171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,27,72,No,-5.4296875,-4.9921875,0.4375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,91,40,Yes,0.17138671875,0.35986328125,0.1884765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,27,83,No,-6.140625,-5.7265625,0.4140625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,63,50,Yes,1.0,1.25,0.25,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,82,58,Yes,0.171875,0.28125,0.109375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,18,33,No,-6.0703125,-5.5546875,0.515625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,17,31,No,-5.6953125,-5.2109375,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,95,71,Yes,1.046875,1.265625,0.21875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,68,33,Yes,0.71826171875,0.890625,0.17236328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,95,74,Yes,1.15625,1.390625,0.234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,54,74,No,-6.328125,-5.8984375,0.4296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,51,46,Yes,1.515625,1.8125,0.296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,28,17,Yes,1.109375,1.390625,0.28125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,65,63,Yes,2.4375,2.859375,0.421875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,11,96,No,-5.71875,-5.3125,0.40625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,6,14,No,-5.4296875,-4.9375,0.4921875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,19,80,No,-5.46875,-5.0390625,0.4296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,20,87,No,-6.0703125,-5.640625,0.4296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,54,76,No,-6.328125,-5.875,0.453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,8,49,No,-5.5859375,-5.0859375,0.5,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,48,76,No,-6.5546875,-6.1640625,0.390625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,59,67,No,-6.4375,-5.9609375,0.4765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,32,70,No,-5.9375,-5.453125,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,1,87,No,-5.296875,-4.8671875,0.4296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,92,14,Yes,0.81201171875,1.015625,0.20361328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,87,68,Yes,0.40673828125,0.57763671875,0.1708984375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,96,34,Yes,0.20361328125,0.32861328125,0.125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,98,82,Yes,0.65625,0.890625,0.234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,43,14,Yes,0.89013671875,1.15625,0.26611328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,37,55,No,-6.0,-5.515625,0.484375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,20,58,No,-5.921875,-5.484375,0.4375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,0,92,No,-4.609375,-4.1875,0.421875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,92,33,Yes,0.85888671875,1.078125,0.21923828125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,64,97,No,-6.21875,-5.78125,0.4375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,22,64,No,-5.5,-5.0546875,0.4453125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,13,80,No,-5.53125,-5.09375,0.4375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,38,81,No,-6.234375,-5.8359375,0.3984375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,64,77,No,-6.3046875,-5.7890625,0.515625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,25,19,Yes,2.0625,2.390625,0.328125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,47,97,No,-5.625,-5.2109375,0.4140625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,plus,clean,20,69,No,-5.546875,-5.1171875,0.4296875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,81,14,No,-5.703125,-6.1796875,-0.4765625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,3,94,Yes,0.67236328125,0.328125,-0.34423828125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,35,31,No,-5.8984375,-6.4765625,-0.578125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,28,17,No,-6.1953125,-6.7578125,-0.5625,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,94,13,No,-5.5625,-6.09375,-0.53125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,86,94,Yes,0.59326171875,0.21923828125,-0.3740234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,69,11,No,-5.90625,-6.4296875,-0.5234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,75,54,No,-6.25,-6.7734375,-0.5234375,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,4,3,No,-5.328125,-5.8984375,-0.5703125,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,11,27,Yes,1.453125,0.95361328125,-0.49951171875,0
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,29,64,Yes,0.17236328125,-0.296875,-0.46923828125,1
meta-llama/Meta-Llama-3-8B-Instruct,28,10,10.0,minus,corrupt,77,3,No,-5.6640625,-6.25,-0.5859375,0
