layer,head,target_index,target_token,mean_attention_toward,max_attention_toward,example_id,n_shots,prompt
0,9,5,0,0.029392428696155548,0.25178423523902893,521,0,Is 7740 > 2273? Answer:
0,9,6, >,0.16741833090782166,0.7590152621269226,521,0,Is 7740 > 2273? Answer:
0,9,8,2,0.011171174235641956,0.05823495239019394,521,0,Is 7740 > 2273? Answer:
0,9,9,2,0.01645147055387497,0.10196470469236374,521,0,Is 7740 > 2273? Answer:
0,9,10,7,0.021596437320113182,0.15841083228588104,521,0,Is 7740 > 2273? Answer:
0,9,11,3,0.011175720021128654,0.08046018332242966,521,0,Is 7740 > 2273? Answer:
0,10,2,7,0.06651894003152847,0.9609552621841431,521,0,Is 7740 > 2273? Answer:
0,10,3,7,0.06698916852474213,0.9692155122756958,521,0,Is 7740 > 2273? Answer:
0,10,4,4,0.07046900689601898,0.976793646812439,521,0,Is 7740 > 2273? Answer:
0,10,5,0,0.028138989582657814,0.3505551815032959,521,0,Is 7740 > 2273? Answer:
0,10,6, >,0.10068513453006744,0.870653510093689,521,0,Is 7740 > 2273? Answer:
0,10,8,2,0.06598535180091858,0.9538899064064026,521,0,Is 7740 > 2273? Answer:
0,10,9,2,0.0675119012594223,0.969681978225708,521,0,Is 7740 > 2273? Answer:
0,10,10,7,0.06701644510030746,0.9584648609161377,521,0,Is 7740 > 2273? Answer:
0,10,11,3,0.024428417906165123,0.21136140823364258,521,0,Is 7740 > 2273? Answer:
0,11,2,7,0.03898947313427925,0.15339967608451843,521,0,Is 7740 > 2273? Answer:
0,11,3,7,0.035426974296569824,0.15492677688598633,521,0,Is 7740 > 2273? Answer:
0,11,4,4,0.03460680693387985,0.16148784756660461,521,0,Is 7740 > 2273? Answer:
0,11,5,0,0.01141297072172165,0.08587229996919632,521,0,Is 7740 > 2273? Answer:
0,11,6, >,0.14304427802562714,0.9945467710494995,521,0,Is 7740 > 2273? Answer:
0,11,8,2,0.02052176557481289,0.08934346586465836,521,0,Is 7740 > 2273? Answer:
0,11,9,2,0.017254045233130455,0.09262609481811523,521,0,Is 7740 > 2273? Answer:
0,11,10,7,0.014122419990599155,0.11482912302017212,521,0,Is 7740 > 2273? Answer:
0,11,11,3,0.010922465473413467,0.12284241616725922,521,0,Is 7740 > 2273? Answer:
0,12,2,7,0.06665689498186111,0.9997960925102234,521,0,Is 7740 > 2273? Answer:
0,12,3,7,0.06666652113199234,0.9999628067016602,521,0,Is 7740 > 2273? Answer:
0,12,4,4,0.06667675077915192,0.9999890327453613,521,0,Is 7740 > 2273? Answer:
0,12,5,0,0.06666705757379532,0.9999663829803467,521,0,Is 7740 > 2273? Answer:
0,12,6, >,0.06667827069759369,0.9999760389328003,521,0,Is 7740 > 2273? Answer:
0,12,8,2,0.06666000932455063,0.9998764991760254,521,0,Is 7740 > 2273? Answer:
0,12,9,2,0.06666836887598038,0.9999603033065796,521,0,Is 7740 > 2273? Answer:
0,12,10,7,0.06665435433387756,0.9998025298118591,521,0,Is 7740 > 2273? Answer:
0,12,11,3,0.06666961312294006,0.9999655485153198,521,0,Is 7740 > 2273? Answer:
0,13,2,7,0.06731238216161728,0.999738872051239,521,0,Is 7740 > 2273? Answer:
0,13,3,7,0.06729432940483093,0.9989134073257446,521,0,Is 7740 > 2273? Answer:
0,13,4,4,0.06767336279153824,0.9994252920150757,521,0,Is 7740 > 2273? Answer:
0,13,5,0,0.06818613409996033,0.9988304972648621,521,0,Is 7740 > 2273? Answer:
0,13,6, >,0.06971374154090881,0.7851505279541016,521,0,Is 7740 > 2273? Answer:
0,13,8,2,0.06722518801689148,0.999650239944458,521,0,Is 7740 > 2273? Answer:
0,13,9,2,0.06722725927829742,0.9977477192878723,521,0,Is 7740 > 2273? Answer:
0,13,10,7,0.0674537867307663,0.9965742826461792,521,0,Is 7740 > 2273? Answer:
0,13,11,3,0.06755892932415009,0.9994617104530334,521,0,Is 7740 > 2273? Answer:
0,14,2,7,0.07780120521783829,0.4559946358203888,521,0,Is 7740 > 2273? Answer:
0,14,3,7,0.06032102555036545,0.36049872636795044,521,0,Is 7740 > 2273? Answer:
0,14,4,4,0.05905710905790329,0.38381803035736084,521,0,Is 7740 > 2273? Answer:
0,14,5,0,0.03405587747693062,0.3463340997695923,521,0,Is 7740 > 2273? Answer:
0,14,6, >,0.12939271330833435,0.6413821578025818,521,0,Is 7740 > 2273? Answer:
0,14,8,2,0.05108579248189926,0.29531511664390564,521,0,Is 7740 > 2273? Answer:
0,14,9,2,0.04107740893959999,0.25214314460754395,521,0,Is 7740 > 2273? Answer:
0,14,10,7,0.02135459892451763,0.1774473488330841,521,0,Is 7740 > 2273? Answer:
0,14,11,3,0.013796824030578136,0.1733710765838623,521,0,Is 7740 > 2273? Answer:
0,15,2,7,0.019687363877892494,0.0488087423145771,521,0,Is 7740 > 2273? Answer:
0,15,3,7,0.019145235419273376,0.05105423927307129,521,0,Is 7740 > 2273? Answer:
0,15,4,4,0.015972673892974854,0.05770149827003479,521,0,Is 7740 > 2273? Answer:
0,15,5,0,0.014812765643000603,0.04098203033208847,521,0,Is 7740 > 2273? Answer:
0,15,6, >,0.07312618941068649,0.23541411757469177,521,0,Is 7740 > 2273? Answer:
0,15,8,2,0.005703382194042206,0.030773142352700233,521,0,Is 7740 > 2273? Answer:
0,15,9,2,0.005087973549962044,0.02880730666220188,521,0,Is 7740 > 2273? Answer:
0,15,10,7,0.007613382302224636,0.04412440210580826,521,0,Is 7740 > 2273? Answer:
0,15,11,3,0.005348981358110905,0.0435965321958065,521,0,Is 7740 > 2273? Answer:
1,0,2,7,0.1234268918633461,0.9107571244239807,521,0,Is 7740 > 2273? Answer:
1,0,3,7,0.06783703714609146,0.862926185131073,521,0,Is 7740 > 2273? Answer:
1,0,4,4,0.009645047597587109,0.04481498524546623,521,0,Is 7740 > 2273? Answer:
1,0,5,0,0.011404470540583134,0.07175565510988235,521,0,Is 7740 > 2273? Answer:
1,0,6, >,0.10930182784795761,0.5076821446418762,521,0,Is 7740 > 2273? Answer:
1,0,8,2,0.08872681111097336,0.817650556564331,521,0,Is 7740 > 2273? Answer:
1,0,9,2,0.0653899610042572,0.8697301149368286,521,0,Is 7740 > 2273? Answer:
1,0,10,7,0.007030201610177755,0.060339175164699554,521,0,Is 7740 > 2273? Answer:
1,0,11,3,0.004602562170475721,0.03340966999530792,521,0,Is 7740 > 2273? Answer:
1,1,2,7,0.0826718658208847,0.8645343780517578,521,0,Is 7740 > 2273? Answer:
1,1,3,7,0.07356542348861694,0.8798854351043701,521,0,Is 7740 > 2273? Answer:
1,1,4,4,0.08077889680862427,0.8125001788139343,521,0,Is 7740 > 2273? Answer:
1,1,5,0,0.04090682417154312,0.4476381242275238,521,0,Is 7740 > 2273? Answer:
1,1,6, >,0.08281517028808594,0.854850172996521,521,0,Is 7740 > 2273? Answer:
1,1,8,2,0.07108011096715927,0.6912946701049805,521,0,Is 7740 > 2273? Answer:
1,1,9,2,0.07492710649967194,0.8718336224555969,521,0,Is 7740 > 2273? Answer:
1,1,10,7,0.07588361203670502,0.8242942094802856,521,0,Is 7740 > 2273? Answer:
1,1,11,3,0.04765472933650017,0.5027103424072266,521,0,Is 7740 > 2273? Answer:
1,2,2,7,0.13615141808986664,0.38754841685295105,521,0,Is 7740 > 2273? Answer:
1,2,3,7,0.021091246977448463,0.06770287454128265,521,0,Is 7740 > 2273? Answer:
1,2,4,4,0.010155227966606617,0.041372377425432205,521,0,Is 7740 > 2273? Answer:
1,2,5,0,0.006700916215777397,0.031015096232295036,521,0,Is 7740 > 2273? Answer:
1,2,6, >,0.10319875925779343,0.36349523067474365,521,0,Is 7740 > 2273? Answer:
1,2,8,2,0.06775707006454468,0.29422158002853394,521,0,Is 7740 > 2273? Answer:
1,2,9,2,0.006753399036824703,0.023541711270809174,521,0,Is 7740 > 2273? Answer:
1,2,10,7,0.0029306267388164997,0.012663645669817924,521,0,Is 7740 > 2273? Answer:
1,2,11,3,0.002647590124979615,0.014151684939861298,521,0,Is 7740 > 2273? Answer:
1,3,2,7,0.10701712220907211,0.2569877505302429,521,0,Is 7740 > 2273? Answer:
1,3,3,7,0.07399363815784454,0.2639617919921875,521,0,Is 7740 > 2273? Answer:
1,3,4,4,0.050244271755218506,0.20933853089809418,521,0,Is 7740 > 2273? Answer:
1,3,5,0,0.035673659294843674,0.1795770525932312,521,0,Is 7740 > 2273? Answer:
1,3,6, >,0.06427665799856186,0.18100149929523468,521,0,Is 7740 > 2273? Answer:
1,3,8,2,0.022871730849146843,0.08560113608837128,521,0,Is 7740 > 2273? Answer:
1,3,9,2,0.01693880930542946,0.07168956845998764,521,0,Is 7740 > 2273? Answer:
1,3,10,7,0.012503803707659245,0.052313432097435,521,0,Is 7740 > 2273? Answer:
1,3,11,3,0.009039077907800674,0.056403886526823044,521,0,Is 7740 > 2273? Answer:
1,4,2,7,0.11804412305355072,0.3759234547615051,521,0,Is 7740 > 2273? Answer:
1,4,3,7,0.11034733057022095,0.40214061737060547,521,0,Is 7740 > 2273? Answer:
1,4,4,4,0.07584801316261292,0.37011978030204773,521,0,Is 7740 > 2273? Answer:
1,4,5,0,0.0346204936504364,0.2116914689540863,521,0,Is 7740 > 2273? Answer:
1,4,6, >,0.022853577509522438,0.10814148187637329,521,0,Is 7740 > 2273? Answer:
1,4,8,2,0.030242817476391792,0.11951609700918198,521,0,Is 7740 > 2273? Answer:
1,4,9,2,0.04043184965848923,0.21634206175804138,521,0,Is 7740 > 2273? Answer:
1,4,10,7,0.04306546598672867,0.288363516330719,521,0,Is 7740 > 2273? Answer:
1,4,11,3,0.017397917807102203,0.19838258624076843,521,0,Is 7740 > 2273? Answer:
1,5,2,7,0.10286132991313934,0.33754926919937134,521,0,Is 7740 > 2273? Answer:
1,5,3,7,0.0639926940202713,0.20204849541187286,521,0,Is 7740 > 2273? Answer:
1,5,4,4,0.05257081985473633,0.17537996172904968,521,0,Is 7740 > 2273? Answer:
1,5,5,0,0.044822584837675095,0.12377268075942993,521,0,Is 7740 > 2273? Answer:
1,5,6, >,0.10366397351026535,0.3410837948322296,521,0,Is 7740 > 2273? Answer:
1,5,8,2,0.058389175683259964,0.2377949357032776,521,0,Is 7740 > 2273? Answer:
1,5,9,2,0.02971877157688141,0.12924650311470032,521,0,Is 7740 > 2273? Answer:
1,5,10,7,0.026034334674477577,0.1492348313331604,521,0,Is 7740 > 2273? Answer:
1,5,11,3,0.021316010504961014,0.14605389535427094,521,0,Is 7740 > 2273? Answer:
1,6,2,7,0.19351781904697418,0.7519788146018982,521,0,Is 7740 > 2273? Answer:
1,6,3,7,0.06351308524608612,0.22890731692314148,521,0,Is 7740 > 2273? Answer:
1,6,4,4,0.05425611138343811,0.23837684094905853,521,0,Is 7740 > 2273? Answer:
1,6,5,0,0.027355294674634933,0.12403418123722076,521,0,Is 7740 > 2273? Answer:
1,6,6, >,0.12573325634002686,0.6262406706809998,521,0,Is 7740 > 2273? Answer:
1,6,8,2,0.08147642016410828,0.4137633740901947,521,0,Is 7740 > 2273? Answer:
1,6,9,2,0.01982181891798973,0.09784052520990372,521,0,Is 7740 > 2273? Answer:
1,6,10,7,0.021487202495336533,0.12168950587511063,521,0,Is 7740 > 2273? Answer:
1,6,11,3,0.013626329600811005,0.1053178533911705,521,0,Is 7740 > 2273? Answer:
1,7,2,7,0.14676226675510406,0.8602569103240967,521,0,Is 7740 > 2273? Answer:
1,7,3,7,0.027252618223428726,0.10495029389858246,521,0,Is 7740 > 2273? Answer:
1,7,4,4,0.021494705229997635,0.10862337797880173,521,0,Is 7740 > 2273? Answer:
1,7,5,0,0.052520446479320526,0.32811278104782104,521,0,Is 7740 > 2273? Answer:
1,7,6, >,0.057074062526226044,0.31078261137008667,521,0,Is 7740 > 2273? Answer:
1,7,8,2,0.13150425255298615,0.7815395593643188,521,0,Is 7740 > 2273? Answer:
1,7,9,2,0.012357740662992,0.11410478502511978,521,0,Is 7740 > 2273? Answer:
1,7,10,7,0.0027221282944083214,0.01384675782173872,521,0,Is 7740 > 2273? Answer:
1,7,11,3,0.0024268648121505976,0.02279920130968094,521,0,Is 7740 > 2273? Answer:
1,8,2,7,0.03843310475349426,0.18045780062675476,521,0,Is 7740 > 2273? Answer:
1,8,3,7,0.016449352726340294,0.06343741714954376,521,0,Is 7740 > 2273? Answer:
1,8,4,4,0.009245769120752811,0.02750569023191929,521,0,Is 7740 > 2273? Answer:
1,8,5,0,0.007228594273328781,0.02538944222033024,521,0,Is 7740 > 2273? Answer:
1,8,6, >,0.28410762548446655,0.9020499587059021,521,0,Is 7740 > 2273? Answer:
1,8,8,2,0.018016649410128593,0.07568506896495819,521,0,Is 7740 > 2273? Answer:
1,8,9,2,0.007964841090142727,0.040554244071245193,521,0,Is 7740 > 2273? Answer:
1,8,10,7,0.006686378736048937,0.04256059601902962,521,0,Is 7740 > 2273? Answer:
1,8,11,3,0.004846366588026285,0.031944453716278076,521,0,Is 7740 > 2273? Answer:
1,9,2,7,0.2440221905708313,0.5216212868690491,521,0,Is 7740 > 2273? Answer:
1,9,3,7,0.06868918985128403,0.17295804619789124,521,0,Is 7740 > 2273? Answer:
1,9,4,4,0.033723510801792145,0.10634134709835052,521,0,Is 7740 > 2273? Answer:
1,9,5,0,0.035196542739868164,0.12574565410614014,521,0,Is 7740 > 2273? Answer:
1,9,6, >,0.06837114691734314,0.3558957874774933,521,0,Is 7740 > 2273? Answer:
1,9,8,2,0.09199459850788116,0.332122802734375,521,0,Is 7740 > 2273? Answer:
1,9,9,2,0.02150019071996212,0.09567827731370926,521,0,Is 7740 > 2273? Answer:
1,9,10,7,0.015561134554445744,0.08561370521783829,521,0,Is 7740 > 2273? Answer:
1,9,11,3,0.011167806573212147,0.05631460249423981,521,0,Is 7740 > 2273? Answer:
1,10,2,7,0.2857976257801056,0.8030310273170471,521,0,Is 7740 > 2273? Answer:
1,10,3,7,0.10114885121583939,0.24440346658229828,521,0,Is 7740 > 2273? Answer:
1,10,4,4,0.0868028849363327,0.2659611701965332,521,0,Is 7740 > 2273? Answer:
1,10,5,0,0.05984073877334595,0.18636910617351532,521,0,Is 7740 > 2273? Answer:
1,10,6, >,0.014904235489666462,0.043577395379543304,521,0,Is 7740 > 2273? Answer:
1,10,8,2,0.0812116265296936,0.30181819200515747,521,0,Is 7740 > 2273? Answer:
1,10,9,2,0.035968512296676636,0.1876654475927353,521,0,Is 7740 > 2273? Answer:
1,10,10,7,0.026675494387745857,0.13546012341976166,521,0,Is 7740 > 2273? Answer:
1,10,11,3,0.017670821398496628,0.13973276317119598,521,0,Is 7740 > 2273? Answer:
1,11,2,7,0.08625714480876923,0.337220698595047,521,0,Is 7740 > 2273? Answer:
1,11,3,7,0.03753751888871193,0.2342042624950409,521,0,Is 7740 > 2273? Answer:
1,11,4,4,0.025873642414808273,0.12272895127534866,521,0,Is 7740 > 2273? Answer:
1,11,5,0,0.026774810627102852,0.11292736977338791,521,0,Is 7740 > 2273? Answer:
1,11,6, >,0.17794397473335266,0.7486209869384766,521,0,Is 7740 > 2273? Answer:
1,11,8,2,0.07052022218704224,0.3987273871898651,521,0,Is 7740 > 2273? Answer:
1,11,9,2,0.02182588540017605,0.1487991362810135,521,0,Is 7740 > 2273? Answer:
1,11,10,7,0.00965962652117014,0.055611029267311096,521,0,Is 7740 > 2273? Answer:
1,11,11,3,0.011760602705180645,0.05758132040500641,521,0,Is 7740 > 2273? Answer:
1,12,2,7,0.2615608870983124,0.8757872581481934,521,0,Is 7740 > 2273? Answer:
1,12,3,7,0.06985054165124893,0.24353240430355072,521,0,Is 7740 > 2273? Answer:
1,12,4,4,0.03733835741877556,0.18484348058700562,521,0,Is 7740 > 2273? Answer:
1,12,5,0,0.02228325791656971,0.15776579082012177,521,0,Is 7740 > 2273? Answer:
1,12,6, >,0.05256787687540054,0.5713465213775635,521,0,Is 7740 > 2273? Answer:
1,12,8,2,0.1395265758037567,0.6404406428337097,521,0,Is 7740 > 2273? Answer:
1,12,9,2,0.04165613651275635,0.20962250232696533,521,0,Is 7740 > 2273? Answer:
1,12,10,7,0.028618713840842247,0.16476446390151978,521,0,Is 7740 > 2273? Answer:
1,12,11,3,0.013575377874076366,0.12415952980518341,521,0,Is 7740 > 2273? Answer:
1,13,2,7,0.22133280336856842,0.6025170683860779,521,0,Is 7740 > 2273? Answer:
1,13,3,7,0.07895732671022415,0.18961678445339203,521,0,Is 7740 > 2273? Answer:
1,13,4,4,0.052513983100652695,0.14308010041713715,521,0,Is 7740 > 2273? Answer:
1,13,5,0,0.03443582355976105,0.14237664639949799,521,0,Is 7740 > 2273? Answer:
1,13,6, >,0.04417060315608978,0.3240797519683838,521,0,Is 7740 > 2273? Answer:
1,13,8,2,0.06645597517490387,0.3051259517669678,521,0,Is 7740 > 2273? Answer:
1,13,9,2,0.03178969770669937,0.14169606566429138,521,0,Is 7740 > 2273? Answer:
1,13,10,7,0.02216649241745472,0.13279323279857635,521,0,Is 7740 > 2273? Answer:
1,13,11,3,0.015609783120453358,0.09504435956478119,521,0,Is 7740 > 2273? Answer:
1,14,2,7,0.08687788993120193,0.2093101441860199,521,0,Is 7740 > 2273? Answer:
1,14,3,7,0.047006044536828995,0.11973036825656891,521,0,Is 7740 > 2273? Answer:
1,14,4,4,0.022309264168143272,0.07272554188966751,521,0,Is 7740 > 2273? Answer:
1,14,5,0,0.014538599178195,0.05345278978347778,521,0,Is 7740 > 2273? Answer:
1,14,6, >,0.11288952082395554,0.36439210176467896,521,0,Is 7740 > 2273? Answer:
1,14,8,2,0.017870085313916206,0.0685475692152977,521,0,Is 7740 > 2273? Answer:
1,14,9,2,0.009164327755570412,0.04212186112999916,521,0,Is 7740 > 2273? Answer:
1,14,10,7,0.005491518881171942,0.03273748606443405,521,0,Is 7740 > 2273? Answer:
1,14,11,3,0.0033232218120247126,0.02743794023990631,521,0,Is 7740 > 2273? Answer:
1,15,2,7,0.27553579211235046,0.7717334628105164,521,0,Is 7740 > 2273? Answer:
1,15,3,7,0.08794209361076355,0.2355663925409317,521,0,Is 7740 > 2273? Answer:
1,15,4,4,0.04940236732363701,0.16995655000209808,521,0,Is 7740 > 2273? Answer:
1,15,5,0,0.031103668734431267,0.14526081085205078,521,0,Is 7740 > 2273? Answer:
1,15,6, >,0.035921502858400345,0.14739513397216797,521,0,Is 7740 > 2273? Answer:
1,15,8,2,0.07976765930652618,0.32287484407424927,521,0,Is 7740 > 2273? Answer:
1,15,9,2,0.027664905413985252,0.13461506366729736,521,0,Is 7740 > 2273? Answer:
1,15,10,7,0.015404135920107365,0.0928516760468483,521,0,Is 7740 > 2273? Answer:
1,15,11,3,0.011130405589938164,0.053738754242658615,521,0,Is 7740 > 2273? Answer:
2,0,2,7,0.06112303212285042,0.13485735654830933,521,0,Is 7740 > 2273? Answer:
2,0,3,7,0.02757021225988865,0.06297702342271805,521,0,Is 7740 > 2273? Answer:
2,0,4,4,0.025098472833633423,0.07297851145267487,521,0,Is 7740 > 2273? Answer:
2,0,5,0,0.022637080401182175,0.06739188730716705,521,0,Is 7740 > 2273? Answer:
2,0,6, >,0.09198594093322754,0.3904666006565094,521,0,Is 7740 > 2273? Answer:
2,0,8,2,0.026309078559279442,0.09499697387218475,521,0,Is 7740 > 2273? Answer:
2,0,9,2,0.012983139604330063,0.06188596412539482,521,0,Is 7740 > 2273? Answer:
2,0,10,7,0.009270815178751945,0.043908245861530304,521,0,Is 7740 > 2273? Answer:
2,0,11,3,0.007064768113195896,0.03829234093427658,521,0,Is 7740 > 2273? Answer:
2,1,2,7,0.05788043886423111,0.09879213571548462,521,0,Is 7740 > 2273? Answer:
2,1,3,7,0.03240267559885979,0.06535270810127258,521,0,Is 7740 > 2273? Answer:
2,1,4,4,0.03517967090010643,0.0857497900724411,521,0,Is 7740 > 2273? Answer:
2,1,5,0,0.024487771093845367,0.05700942128896713,521,0,Is 7740 > 2273? Answer:
2,1,6, >,0.11669111996889114,0.24579750001430511,521,0,Is 7740 > 2273? Answer:
